"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"492","AU18","AU18_0910",NA,"CP910",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","AU18","AU18_0961",NA,"CP961",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","AU18","AU18_0962",NA,"CP962",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","AU18","AU18_0963",NA,"CP963",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","AU18","AU18_0964",NA,"CP964",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"this sample number occurs twice, maybe an issue with numbering or could be incorrect"
"497","AU18","AU18_0965",NA,"CP965",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","AU18","AU18_0966",NA,"CP966",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","AU18","AU18_0967",NA,"CP967",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","AU18","AU18_0970",NA,"PC970",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","AU18","AU18_1010",NA,"PC1010",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina","2023","sampayo","photo","yes","Turbinaria_sp.","wavy",NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Pancake_Creek","Pancake_Creek","inner",-24.020644,151.742248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"likely bifrondens",NA,NA
"502","AU18","AU18_1026",NA,"PC1026",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Pancake_Creek","Pancake_Creek","inner",-24.020644,151.742248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","AU18","AU18_1031",NA,"PC1031",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis","2023","sampayo","photo","yes","Turbinaria_sp.",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"check photo",NA,NA
"504","AU18","AU18_1032",NA,"PC1032",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"check photo",NA,NA
"505","AU18","AU18_1033",NA,"PC1033",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"check photo",NA,NA
"506","AU18","AU18_1034",NA,"PC1034",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"check photo",NA,NA
"507","AU18","AU18_1035",NA,"PC1035",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"check photo",NA,NA
"508","AU18","AU18_1037",NA,"PC1037",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","AU18","AU18_1038",NA,"PC1038",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","AU18","AU18_1039",NA,"PC1039",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis","2023","sampayo","photo","yes","Turbinaria_mesenterina",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","AU18","AU18_1040",NA,"PC1040",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis","2023","sampayo","photo","yes","Turbinaria_mesenterina",NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","AU18","AU18_1041",NA,"CP1041",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","AU18","AU18_1058",NA,"PC1058",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"large corralites",NA,NA
"514","AU18","AU18_1060",NA,"PC1060",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"large corralites",NA,NA
"515","AU18","AU18_1071",NA,"CP1071",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","AU18","AU18_1072",NA,"CP1072",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","AU18","AU18_1075",NA,"CP1075",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","AU18","AU18_1078",NA,"CP1078",NA,"Sampayo","unpublished","2018","2018","43371","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Clewes_Point","Clewes_Point","inner",-24.001205,151.741277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check DNA vial, nutrient sample found in bag 1180, poor numbering"
"519","AU18","AU18_1079",NA,"PC1079",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_reniformis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Check DNA vial, nutrient sample found in bag 1181, poor numbering"
"520","AU18","AU18_1081",NA,"PC1081",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nutrient_Split samples in large vials check with Selva"
"521","AU18","AU18_1083",NA,"PC1083",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","AU18","AU18_1111",NA,"PC1111",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","AU18","AU18_1143",NA,"PC1143",NA,"Sampayo","unpublished","2018","2018","43372","44866","Wizard/spin.col.cl.2024",NA,"hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Rodds_Bay","Hummock_Hill","Hummock_Hill","inner",-23.994865,151.479687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","AU18","AU18_0218",NA,"SS218",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","AU18","AU18_0219",NA,"SS219",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","AU18","AU18_0220",NA,"SS220",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","AU18","AU18_0241",NA,"SS241",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"likely frondens",NA,NA
"528","AU18","AU18_0242",NA,"SS242",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","AU18","AU18_0243",NA,"SS243",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"530","AU18","AU18_0244",NA,"SS244",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","AU18","AU18_0245",NA,"SS245",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","AU18","AU18_0248",NA,"SS248",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"533","AU18","AU18_0281",NA,"SS281",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Doropoulos","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","AU18","AU18_0311",NA,"SS311",NA,"Sampayo","unpublished","2018","2018","43356","44866","Wizard/spin.col.cl.2024","Dalton","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diseased far end",NA,NA
"535","AU18","AU18_0062",NA,"Split62",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","AU18","AU18_0063",NA,"Split63",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","AU18","AU18_0064",NA,"Split64",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","AU18","AU18_0065",NA,"Split65",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","AU18","AU18_0067",NA,"Split67",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","AU18","AU18_0068",NA,"Split68",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","AU18","AU18_0069",NA,"Split69",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","AU18","AU18_0070",NA,"Split70",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","AU18","AU18_0071",NA,"Split71",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","AU18","AU18_0072",NA,"Split72",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Turtle_Cove",NA,-30.24195,153.181583,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","AU18","AU18_0078",NA,"Split78",NA,"Sampayo","unpublished","2018","2018","43353","44866","Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_radicalis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","Split_Solitary_Island","Pomfrey_Point",NA,-30.2384,153.17961,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
